queens_list;queens;8;0.0;0.0;1.34;0.0
queens_list;queens;9;0.0;0.0;1.34;0.0
queens_list;queens;10;0.0;0.0;1.34;0.0
queens_list;queens;11;0.0;0.0;1.4;0.0
queens_list;queens;12;0.0;0.0;1.73;0.0
queens_list;queens;13;1.0;3.18;3.77;0.84
queens_list;queens;14;8.0;57.06;17.93;3.18
queens_list;queens;15;65.0;455.89;133.73;3.41
queens_list;queens;16;990.8;5872.31;2025.7;2.9
