n_queens;solve;8;0.0;2.59;na
n_queens;solve;9;0.0;1.78;na
n_queens;solve;10;59.16;16.21;0.11
n_queens;solve;11;7.95;4.24;0.13
n_queens;solve;12;1033.08;292.0;0.14
n_queens;solve;13;287.51;80.5;0.13
queens_list;queens;8;0.0;1.34;na
queens_list;queens;9;0.0;1.34;na
queens_list;queens;10;0.0;1.34;na
queens_list;queens;11;0.0;1.4;na
queens_list;queens;12;0.0;1.73;na
queens_list;queens;13;3.18;3.77;0.31
queens_list;queens;14;57.06;17.93;0.14
queens_list;queens;15;455.89;133.73;0.14
queens_list;queens;16;5872.31;2025.7;0.17
